User_ID,User_Text,Sentiment_Label,Recommended_Song_ID,Song_Name,Artist,Genre,Tempo (BPM),Mood,Energy,Danceability
,,,,Put Your Records On,Corinne Bailey Rae,R&B,,Relaxed,,
,,,,Banana Pancakes,Jack Johnson,Acoustic,,Relaxed,,
,,,,Dreams,Fleetwood Mac,Rock,,Relaxed,,
,,,,Bubbly,Colbie Caillat,Pop,,Relaxed,,
,,,,Just the Way You Are,Bruno Mars,Pop,,Relaxed,,
,,,,The Girl from Ipanema,Stan Getz & João Gilberto,Bossa Nova,,Relaxed,,
,,,,Here Comes The Sun,The Beatles,Rock,,Relaxed,,
,,,,Sunset Lover,Petit Biscuit,Electronic,,Relaxed,,
,,,,Gravity,John Mayer,Blues,,Relaxed,,
,,,,Teardrop,Massive Attack,Trip Hop,,Relaxed,,
,,,,Perfect,Ed Sheeran,Pop,,Relaxed,,
,,,,Eye of the Tiger,Survivor,Rock,,Motivated,,
,,,,Lose Yourself,Eminem,Hip Hop,,Motivated,,
,,,,Stronger,Kanye West,Hip Hop,,Motivated,,
,,,,We Are the Champions,Queen,Rock,,Motivated,,
,,,,Don't Stop Believin',Journey,Rock,,Motivated,,
,,,,Remember the Name,Fort Minor,Hip Hop,,Motivated,,
,,,,Titanium,David Guetta ft. Sia,Dance,,Motivated,,
,,,,Till I Collapse,Eminem ft. Nate Dogg,Hip Hop,,Motivated,,
,,,,Survivor,Destiny's Child,R&B,,Motivated,,
,,,,Believer,Imagine Dragons,Alternative,,Motivated,,
,,,,Run the World (Girls),Beyoncé,Pop,,Motivated,,
,,,,The Power,Snap!,Dance,,Motivated,,
,,,,"Harder, Better, Faster, Stronger",Daft Punk,Electronic,,Motivated,,
,,,,Can't Hold Us,Macklemore & Ryan Lewis,Hip Hop,,Motivated,,
,,,,Roar,Katy Perry,Pop,,Motivated,,
